"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G78955",5.47354958239354,-5.94534770835024,3.52990510747414,-1.68427975464884,0.0921276161153703,0.248321724661457
"AT1G61850",354.222895324469,-0.255605532806118,0.384518801419431,-0.664741312681107,0.506215965112169,0.711935080106954
"AT1G20735",0.535876955546693,2.58624419983041,3.99972234527668,0.646605933255477,0.517887017017355,NA
"AT1G22690",76.946303676699,0.518882042177345,1.51618385745881,0.342228971522633,0.732178583991236,0.871776835413689
"AT1G78172",0.313170409232322,-1.92442098271774,4.02798745072785,-0.477762407718028,0.632819320135015,NA
"AT1G54040",1.49367744859894,4.12167206654423,3.93949213655049,1.04624452180104,0.295448152173572,NA
"AT1G62540",0.267938477773347,1.28811610745867,4.05172431952687,0.317918003762182,0.750547135544045,NA
"AT1G53800",134.745456437047,-1.50350840181747,0.640263956140835,-2.34826338012186,0.0188611789205726,0.0771702281803019
"AT1G27900",165.044590284192,0.420506601604281,0.551222337183504,0.762862049010712,0.445545671514376,0.662949445065501
"AT1G08640",365.293619182652,-0.32572078925361,0.40642490250847,-0.801429211751665,0.422883209514846,0.643287017299664
"AT1G23360",112.756560757442,-1.2309049281876,0.636434571776699,-1.93406358292472,0.0531053107447233,0.169087774737032
"AT1G49940",24.2340550719703,2.73759540401738,1.6992895545076,1.61102349905908,0.107174600729372,0.275591830446957
"AT1G13420",15.4496254521723,1.43816239643122,2.12700694677419,0.67614372327854,0.498949398812173,0.706469898623209
"AT1G75620",25.7876549493356,-0.580987069574635,1.47582213834799,-0.393670114086365,0.69382460877712,0.848705296745251
"AT1G09650",1.91584021407748,2.77461812825539,3.90510070264243,0.710511287552179,0.477387133807322,NA
"AT1G60070",509.461305914029,-0.482475115951875,0.3571388173392,-1.35094560581925,0.176712857625843,0.377584915191713
"AT1G10830",103.951150111699,-0.764579974132981,0.620808311180424,-1.23158785145641,0.218103081308082,0.427817582565853
"AT1G10340",84.7619655699513,4.47920035844956,1.04797972784428,4.2741288208536,1.91886075895474e-05,0.000213312742878831
"AT1G64520",280.657482775708,-0.328497266116185,0.387153803928092,-0.84849293170628,0.396163507241521,0.620834132372561
"AT1G54380",130.732391117891,1.18554217600625,0.613867104001648,1.93126845904919,0.0534498617958136,0.169905684243226
"AT1G56450",340.446046181553,0.100372380348484,0.363469349444684,0.276150879026896,0.782432183565692,0.897573488696697
"AT1G12160",0.417560545643096,-2.28975982170679,4.00549426540791,-0.571654749697565,0.567555896024431,NA
"AT1G75080",107.259357304801,-0.159773583381638,0.610949742505494,-0.261516737410199,0.793694043913545,0.903394121243804
"AT1G79730",259.188839640807,0.680905866765816,0.382527149723549,1.78001971169342,0.0750727348255601,0.214905406339639
"AT1G53542",0.143480284521135,-0.940048532387581,4.07595994214425,-0.230632426650652,0.817600373824588,NA
"AT1G68150",1.93709329552703,-0.545130436177331,3.82658314272026,-0.142458798318389,0.886717621565138,NA
"AT1G03560",80.0657710394679,-0.938157391748519,0.846893971505621,-1.10776251020024,0.267964394863796,0.48571515549253
"AT1G10470",335.875926037322,-2.02357763966576,0.449581729689692,-4.50102285309161,6.7627233537047e-06,8.33018508017778e-05
"AT1G68862",23.7020011649584,0.279603937699126,1.73852485665744,0.160828265772803,0.872228662156579,0.94346743102853
"AT1G03060",1056.09350243871,0.486226392134056,0.255457603564105,1.90335455022791,0.05699429729803,0.177295261899811
"AT1G73020",112.369886296334,-0.48641425004986,0.605672685038609,-0.80309755097979,0.421918353120707,0.643141730708205
"AT1G65120",15.8798762051536,0.123021451033656,2.16375313082904,0.0568555854551304,0.954660234718658,0.979070560475761
"AT1G12845",17.5919005053831,1.84067857214575,1.99973309876498,0.920462122311493,0.357331318106637,0.581785461335406
"AT1G32870",972.298419435913,4.19580951148779,0.315218698945935,13.3107887492659,2.00355348984566e-40,2.5885911088806e-38
"AT1G62950",24.6696688235975,-1.59599379074432,1.50697760766476,-1.05906934690125,0.289568198807779,0.511406290361005
"AT1G14290",60.3444655648361,0.0512588809003013,0.765605455921867,0.0669520841365745,0.946619848876729,0.976303737418292
"AT1G65870",4.46657034190795,2.39626244143382,3.37115554757075,0.710813371741497,0.477199893300509,0.691363114789224
"AT1G15370",75.9451158355866,-0.876965311424923,0.777835007157149,-1.12744387094389,0.259554859255633,0.475591538516309
"AT1G56280",1402.62410199551,0.136753345872784,0.227240732020338,0.601799442630488,0.547307646189459,0.745209989448598
"AT1G48195",0.143480284521135,-0.940048532387581,4.07595994214425,-0.230632426650652,0.817600373824588,NA
"AT1G71040",272.265843834403,1.6933254721905,0.581186178208456,2.91356803668368,0.00357323963587228,0.0203276078698253
"AT1G11890",175.716375306452,0.00620011686282125,0.501177443483527,0.0123711011807039,0.99012954113775,0.995437169665378
"AT1G55970",80.2297838557186,-0.134898575309561,0.819244897081551,-0.16466208796676,0.869209958995552,0.942964921196524
"AT1G72090",140.929104840979,-1.40684037905607,0.745572696946293,-1.88692582871957,0.0591703025376758,0.182598799869452
"AT1G63020",154.762240769533,-1.11683171994433,0.650192275111513,-1.71769453851598,0.0858523460631674,0.236114257337396
"AT1G22450",472.648593167577,0.40378868435451,0.362861658264581,1.11278961322523,0.265798797364405,0.483527599460779
"AT1G14740",727.178284016498,-0.092586938936215,0.287452431983777,-0.322094818600945,0.747380863453914,0.879509926358588
"AT1G48930",2.2565944042278,-4.67478990518726,3.92606035353442,-1.19070760106344,0.233768392901813,0.445908607720191
"AT1G69540",1.47956690536415,-4.03805038934849,3.93668006489287,-1.02575020646449,0.305009342281279,NA
"AT1G03870",203.597766947696,-1.37493826259432,0.547759393602064,-2.51011352548923,0.0120692353521224,0.0548635921323217
"AT1G13520",63.6261018320702,9.54494535716589,1.50236048075948,6.3532990113935,2.10745493227914e-10,4.52130737131768e-09
"AT1G55205",13.8303845025559,-0.724237949874293,1.79142698379394,-0.404279915634897,0.686006892930523,0.842154576752125
"AT1G05530",0.213382492656992,1.28811607867659,4.05172432018911,0.317917996606558,0.750547140972048,NA
"AT1G16870",206.918247670824,-0.113268000068541,0.547465695011719,-0.206895155441869,0.836091740061924,0.927101189285512
"AT1G78320",28.1431513206979,-5.16468971993759,1.31930546452303,-3.9147035003033,9.05153686933972e-05,0.000847433741680211
"AT1G51130",39.2526450254806,2.82730261713463,1.58277949975704,1.78628963640774,0.0740523740471465,0.212822789278354
"AT1G33040",238.016112720836,-1.68888841013675,0.564715426461809,-2.99068934723171,0.00278348502316438,0.0163797387901596
"AT1G20560",115.759659231486,0.23756921713857,0.628563117352718,0.377956024749155,0.705463262169949,0.856633961206367
"AT1G12840",639.759025487727,-0.172654035822169,0.403314108046982,-0.42808826266513,0.668586861827802,0.829173211319719
"AT1G07080",161.875962543066,0.055475492249464,0.555063820356029,0.0999443491270625,0.92038850708042,0.96571538021486
"AT1G14570",182.427242581936,0.583686473600755,0.424452441388614,1.37515164641579,0.169084435495135,0.366949200436251
"AT1G21310",449.650123907898,4.60681992820609,0.526194112715966,8.75498189143138,2.0413625852405e-18,9.26072272607518e-17
"AT1G18630",77.1267765373645,1.25864112274962,0.996682828410352,1.26283014703592,0.206650227967236,0.415875536656805
"AT1G09300",50.7041163187779,0.350092118945496,1.26766272366463,0.276171344640814,0.782416465318557,0.897573488696697
"AT1G35710",375.98241046359,1.65146777284401,0.740433092025501,2.23040783918277,0.0257203796236525,0.0973556556848411
"AT1G24100",1804.99869388444,0.445883355414799,0.29853231394904,1.49358489711406,0.13528414932997,0.318696128121736
"AT1G80850",40.0524950803427,0.191697994829863,1.11124829245731,0.172506897091342,0.863039039550167,0.939911991593076
"AT1G50380",141.160579954496,0.604110745118221,0.547987716110184,1.10241658226651,0.270280605712056,0.488471072928162
"AT1G49500",203.920897220085,-0.824655852902367,0.617510760244529,-1.33545179451741,0.181728522502586,0.384401750034445
