"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G49010",173.250276958335,-2.52042826961001,0.699948197205052,-3.6008782930998,0.000317144019450873,0.00259335489323119
"AT1G53520",69.4535873051366,-3.43181498801232,1.01662027924298,-3.37570974933511,0.000736255470517673,0.00523939939484669
"AT1G74910",273.554002055323,-2.24778600500413,0.381095725845259,-5.89821887930809,3.6744634216997e-09,6.9361462122604e-08
"AT1G68590",962.496523831528,-1.53233662057757,0.350299126940002,-4.37436608524583,1.21785856100817e-05,0.000142754630518176
"AT1G55130",80.7070142990284,-2.87665691201218,0.637445704397975,-4.51278735140116,6.39811632128326e-06,7.91460601956189e-05
"AT1G55000",129.791284807529,-1.62608415503118,0.560356122546158,-2.90187630616499,0.00370934972970177,0.0209380187655205
"AT1G79820",29.0761923079952,-5.93477636812048,1.46479426007513,-4.05161088480514,5.08662094295062e-05,0.000513430801429078
"AT1G71020",120.975318265164,-1.88825122379674,0.551253963273054,-3.42537441832672,0.000613952688830399,0.0044843227799748
"AT1G30820",527.075739175761,-1.55958426727434,0.350570674228825,-4.44870145144077,8.63909986504741e-06,0.000103562322918321
"AT1G16340",49.8344679011048,-3.22308743350669,0.961452696400243,-3.35230994262557,0.000801402448509855,0.00565455562577221
"AT1G73885",396.104053137202,-1.64094602116206,0.430646219469542,-3.81042709067163,0.00013872692184967,0.00123515822914852
